Date,Open,High,Low,Close,Adj Close,Volume,Day
3/21/19,257.679993,261.859985,257.679993,261.429993,241.478943,2968300,1273
3/22/19,260.070007,260.609985,256.369995,256.459991,236.888184,4317400,1274
3/25/19,256.089996,257.279999,254.949997,256.230011,236.675735,2893600,1275
3/26/19,258.01001,259.119995,256.730011,258.079987,238.384537,3177600,1276
3/27/19,258.149994,258.730011,255.229996,256.880005,237.276123,2714300,1277
3/28/19,257.450012,258.220001,256.269989,257.880005,238.199829,1716700,1278
3/29/19,259.339996,259.720001,258.179993,259.540009,239.733154,2831100,1279
4/1/19,261.459991,262.779999,261.190002,262.529999,242.494965,3303900,1280
4/2/19,262.670013,262.850006,261.809998,262.619995,242.578049,1512600,1281
4/3/19,263.869995,264.25,262.399994,263.109985,243.030716,1933900,1282
4/4/19,263.369995,263.959991,262.670013,263.73999,243.61264,1738500,1283
4/5/19,264.420013,265.059998,264.119995,265.01001,244.785706,1505000,1284
4/8/19,264.570007,265.309998,263.910004,265.23999,244.998169,1720100,1285
4/9/19,264.220001,264.540009,263.290009,263.829987,243.695724,2016900,1286
4/10/19,264.25,264.839996,263.850006,264.73999,244.536316,2990600,1287
4/11/19,265.23999,265.23999,264.089996,264.690002,244.490128,1567700,1288
4/12/19,266.329987,266.769989,265.630005,266.480011,246.14357,1903400,1289
4/15/19,266.570007,266.640015,265.470001,266.299988,245.977264,1584500,1290
4/16/19,267.200012,267.23999,265.859985,266.48999,246.152786,2447700,1291
4/17/19,267.589996,267.609985,265.399994,265.839996,245.552399,1872400,1292
4/18/19,266.440002,266.600006,265.079987,266.339996,246.014221,2788900,1293
4/22/19,265.559998,266.709991,265.470001,266.600006,246.254318,1126500,1294
4/23/19,266.959991,269.190002,266.709991,268.899994,248.37883,2618300,1295
4/24/19,268.890015,269.209991,268.230011,268.369995,247.889236,1393400,1296
4/25/19,268.279999,268.880005,266.980011,268.269989,247.796906,1237400,1297
4/26/19,268.279999,269.540009,267.459991,269.5,248.933029,2172600,1298
4/29/19,269.559998,270.410004,269.459991,269.839996,249.247009,1892500,1299
4/30/19,269.559998,270.309998,268.109985,270.01001,249.404099,2024600,1300
5/1/19,270.679993,270.869995,268,268.040009,247.584488,2669400,1301
5/2/19,267.880005,268.799988,265.929993,267.51001,247.09494,3009000,1302
5/3/19,268.920013,270.320007,268.700012,270.049988,249.441025,1969000,1303
5/6/19,265.649994,269.359985,265.309998,268.980011,248.452744,3966900,1304
5/7/19,266.480011,267.079987,262.480011,264.619995,244.425476,4752500,1305
5/8/19,264.140015,265.820007,263.470001,264.100006,243.945175,2662500,1306
5/9/19,261.940002,263.839996,260.200012,263.290009,243.196991,3094800,1307
5/10/19,262.369995,265.380005,259.269989,264.519989,244.333084,3131900,1308
5/13/19,259.369995,260.339996,257.070007,258.029999,238.338394,5548200,1309
5/14/19,258.98999,261.820007,258.839996,260.269989,240.40744,4702600,1310
5/15/19,258.630005,262.450012,258.399994,261.809998,241.829941,2444100,1311
5/16/19,262.470001,265.600006,262.450012,264.209991,244.046768,3221500,1312
5/17/19,261.890015,265.019989,261.859985,262.609985,242.568848,2719500,1313
5/20/19,260.899994,262.109985,260.019989,260.820007,240.915436,2762600,1314
5/21/19,262.5,263.51001,262.25,263.029999,242.956802,2760500,1315
5/22/19,262.119995,263.290009,261.869995,262.309998,242.291763,3421500,1316
5/23/19,260.079987,260.100006,257.679993,259.23999,239.456024,3813200,1317
5/24/19,260.600006,260.98999,259.059998,259.690002,239.871704,1833100,1318
5/28/19,259.959991,260.959991,257.290009,257.359985,237.719513,2565900,1319
5/29/19,256.130005,256.519989,254.100006,255.589996,236.08461,4593500,1320
5/30/19,256.279999,257.179993,255.139999,256.299988,236.740402,2977200,1321
5/31/19,253.630005,254.490005,252.770004,252.869995,233.572189,3698600,1322
6/3/19,252.830002,253.960007,250.770004,252.119995,232.879395,3825600,1323
6/4/19,254.479996,257.76001,254.029999,257.670013,238.005905,3536300,1324
6/5/19,259.23999,259.880005,257.420013,259.850006,240.019485,2646500,1325
6/6/19,260.170013,262.26001,259.51001,261.540009,241.580551,2277500,1326
6/7/19,262.619995,265.290009,262.450012,264.149994,243.991348,1877400,1327
6/10/19,265.76001,267.100006,265.299988,265.390015,245.136719,2845900,1328
6/11/19,267.25,267.649994,264.690002,265.339996,245.09053,1894500,1329
6/12/19,265.119995,265.700012,264.359985,264.839996,244.628693,1711900,1330
6/13/19,265.820007,266.359985,265.109985,266.019989,245.718628,1813700,1331
6/14/19,265.709991,266.290009,264.910004,265.619995,245.349091,1203300,1332
6/17/19,265.940002,266.559998,265.619995,265.859985,245.570831,1782500,1333
6/18/19,267.649994,269.660004,267.299988,268.51001,248.018646,2340700,1334
6/19/19,268.73999,269.720001,267.76001,269.220001,248.674408,1684500,1335
6/20/19,271.940002,272.190002,269.730011,271.730011,250.992905,3288100,1336
6/21/19,271.529999,272.790009,271.170013,271.410004,250.697311,2226000,1337
6/24/19,271.589996,271.920013,270.899994,271.059998,250.373962,3518400,1338
6/25/19,271.100006,271.130005,268.269989,268.380005,247.898529,2287100,1339
6/26/19,269.299988,269.820007,268.019989,268.119995,247.658356,2988700,1340
6/27/19,267.48999,268.190002,267.170013,267.670013,248.527359,2054600,1341
6/28/19,268.700012,269.549988,268.179993,269.149994,249.901627,2883300,1342
7/1/19,272.459991,272.649994,270.299988,271.440002,252.027817,4497900,1343
7/2/19,271.470001,272.25,270.619995,272.230011,252.761337,3040700,1344
7/3/19,272.910004,274.369995,272.76001,274.320007,254.701828,2335800,1345
7/5/19,273.140015,274.25,271.859985,273.970001,254.376877,3362500,1346
7/8/19,272.790009,273.059998,272.029999,272.600006,253.104843,3131800,1347
7/9/19,271.399994,273.220001,271.339996,272.940002,253.420517,2532900,1348
7/10/19,274.019989,275.190002,273.459991,274.209991,254.599762,2853200,1349
7/11/19,274.869995,275.109985,273.850006,274.76001,255.110397,2249400,1350
7/12/19,275.390015,276.190002,275.059998,276.109985,256.363892,2932300,1351
7/15/19,276.529999,276.549988,275.709991,276.179993,256.428833,1466200,1352
7/16/19,276.119995,276.269989,274.98999,275.279999,255.593201,1564000,1353
7/17/19,275.279999,275.399994,273.420013,273.420013,253.866196,1758100,1354
7/18/19,272.910004,274.790009,272.470001,274.420013,254.794678,3461100,1355
7/19/19,275.519989,275.540009,272.700012,272.950012,253.429855,2319400,1356
7/22/19,273.320007,274.109985,272.790009,273.609985,254.042603,1304100,1357
7/23/19,274.709991,275.5,273.890015,275.48999,255.788071,1753000,1358
7/24/19,274.779999,276.790009,274.670013,276.76001,256.967316,1669900,1359
7/25/19,276.410004,276.410004,274.679993,275.410004,255.713882,1874200,1360
7/26/19,276.200012,277.549988,276.100006,277.380005,257.542999,1796900,1361
7/29/19,277.230011,277.269989,276.26001,276.880005,257.078766,2925900,1362
7/30/19,275.450012,276.559998,275.040009,276.209991,256.456635,1751100,1363
7/31/19,276.390015,276.609985,271.070007,273.079987,253.550507,4910000,1364
8/1/19,273.279999,276.279999,269.940002,270.790009,251.424316,6921000,1365
8/2/19,269.890015,270.079987,267.149994,268.809998,249.585892,5310400,1366
8/5/19,264.570007,264.679993,258.700012,260.880005,242.223022,7354000,1367
8/6/19,262.529999,264.470001,261.059998,264.23999,245.342728,4366800,1368
8/7/19,261.160004,265.230011,258.98999,264.420013,245.509842,4261200,1369
8/8/19,266,269.589996,265.399994,269.579987,250.300781,3618800,1370
8/9/19,268.720001,269.290009,266,267.700012,248.555252,2616300,1371
8/12/19,266.23999,266.790009,263.570007,264.559998,245.639862,2104500,1372
8/13/19,264.220001,270.100006,263.910004,268.660004,249.446625,3402300,1373
8/14/19,264.559998,265.149994,260.570007,260.570007,241.935165,4354800,1374
8/15/19,261.619995,262.269989,259.339996,261.390015,242.696564,2775200,1375
8/16/19,263.070007,265.679993,263.019989,265.220001,246.25264,2432700,1376
8/19/19,268.359985,269.140015,267.640015,268.480011,249.27951,1430800,1377
8/20/19,267.980011,268.48999,266.290009,266.399994,247.348251,1865000,1378
8/21/19,268.579987,268.929993,267.920013,268.559998,249.353745,2007400,1379
8/22/19,269.279999,269.910004,266.700012,268.459991,249.260925,1883700,1380
8/23/19,267.190002,268.839996,260.329987,261.570007,242.863708,4184200,1381
8/26/19,263.809998,264.470001,262.269989,264.470001,245.556259,2260000,1382
8/27/19,265.920013,266.26001,262.709991,263.429993,244.590622,2490400,1383
8/28/19,262.730011,265.450012,262,265.26001,246.289841,3124000,1384
8/29/19,267.910004,269.230011,266.899994,268.709991,249.493011,3128700,1385
8/30/19,270.149994,270.209991,267.660004,268.600006,249.390945,4209200,1386
9/3/19,266.829987,267.799988,265.679993,267.109985,248.007446,3368500,1387
9/4/19,269.25,270.059998,268.480011,269.970001,250.662949,1486100,1388
9/5/19,272.570007,274.440002,272.459991,273.540009,253.977631,1755800,1389
9/6/19,273.929993,274.390015,273.190002,273.73999,254.163284,1890800,1390
9/9/19,274.799988,274.829987,272.959991,273.809998,254.228317,2158500,1391
9/10/19,273.109985,273.880005,271.869995,273.869995,254.284058,1870400,1392
9/11/19,274.149994,275.839996,273.5,275.839996,256.113129,2080300,1393
9/12/19,276.709991,277.799988,275.940002,276.649994,256.865234,2433700,1394
9/13/19,277.209991,277.540009,276.149994,276.579987,256.800201,2292000,1395
9/16/19,275.380005,276.100006,275.040009,275.670013,255.955307,1432400,1396
9/17/19,275.459991,276.480011,275.339996,276.420013,256.651642,1789200,1397
9/18/19,276,276.679993,273.950012,276.589996,256.809509,2028700,1398
9/19/19,277,277.980011,276.230011,276.529999,256.753815,2267900,1399
9/20/19,277.179993,277.410004,274.5,275.049988,255.379562,2052700,1400
9/23/19,274.589996,275.899994,274.329987,275.23999,255.55603,1286400,1401
9/24/19,276.309998,276.679993,272.059998,272.959991,253.439102,5124900,1402
9/25/19,273.079987,275.079987,271.600006,274.630005,254.98967,2649200,1403
9/26/19,273.339996,273.549988,271.350006,272.790009,254.486862,2355000,1404
9/27/19,273.559998,273.589996,269.720001,271.26001,253.059464,2836500,1405
9/30/19,271.820007,273.269989,271.790009,272.600006,254.309631,2735200,1406
10/1/19,273.440002,274.079987,269.089996,269.320007,251.249634,3696000,1407
10/2/19,267.730011,267.730011,263.25,264.570007,246.818329,4463500,1408
10/3/19,264.350006,266.730011,261.589996,266.670013,248.777466,2988800,1409
10/4/19,267.450012,270.559998,267.359985,270.369995,252.229126,1907800,1410
10/7/19,269.559998,271.160004,268.899994,269.209991,251.147049,1821900,1411
10/8/19,267.279999,268.019989,264.959991,265.029999,247.247437,2153100,1412
10/9/19,267.040009,268.440002,266.390015,267.5,249.551804,1921200,1413
10/10/19,267.420013,270.200012,267.25,269.320007,251.249634,1559300,1414
10/11/19,272.100006,274.350006,271.940002,272.130005,253.871124,2806500,1415
10/14/19,271.790009,272.450012,271.480011,271.880005,253.637894,1215500,1416
10/15/19,272.869995,275.25,272.769989,274.51001,256.091431,1783800,1417
10/16/19,274.070007,274.730011,273.619995,274.079987,255.690216,1150800,1418
10/17/19,275.23999,275.720001,274.190002,274.820007,256.380585,3100600,1419
10/18/19,274.359985,274.970001,272.809998,273.690002,255.326431,1152200,1420
10/21/19,275.049988,275.720001,274.570007,275.600006,257.108368,3017500,1421
10/22/19,276.089996,276.329987,274.519989,274.630005,256.203369,1601500,1422
10/23/19,274.410004,275.480011,274.179993,275.440002,256.959076,1296500,1423
10/24/19,276.380005,276.51001,275.049988,275.890015,257.378845,2220600,1424
10/25/19,275.329987,277.540009,275.279999,277.040009,258.451691,5500900,1425
10/28/19,278.220001,279.070007,278.220001,278.649994,259.953674,1795900,1426
10/29/19,278.320007,279.429993,278.179993,278.470001,259.785736,1599200,1427
10/30/19,278.690002,279.690002,277.380005,279.450012,260.700012,1811300,1428
10/31/19,279.350006,279.350006,277.149994,278.549988,259.860382,2312100,1429
11/1/19,280.049988,281.209991,279.910004,281.200012,262.332581,2361900,1430
11/4/19,282.790009,282.899994,281.959991,282.320007,263.377411,3797500,1431
11/5/19,282.579987,282.820007,281.709991,281.959991,263.041565,2995600,1432
11/6/19,282.040009,282.339996,281.119995,282.109985,263.181458,1457200,1433
11/7/19,283.459991,284.230011,282.579987,283.109985,264.11438,2689600,1434
11/8/19,282.73999,283.799988,282,283.799988,264.758087,2328700,1435
11/11/19,282.429993,283.369995,282.23999,283.25,264.245026,1123700,1436
11/12/19,283.579987,284.720001,283.029999,283.809998,264.767456,1737600,1437
11/13/19,282.829987,284.320007,282.589996,283.929993,264.879395,1721400,1438
11/14/19,283.640015,284.399994,282.98999,284.309998,265.233917,2244000,1439
11/15/19,285.640015,286.429993,285,286.429993,267.211609,1892400,1440
11/18/19,286.179993,286.850006,285.709991,286.609985,267.379547,2278500,1441
11/19/19,287.23999,287.23999,285.880005,286.470001,267.248932,3212500,1442
11/20/19,285.910004,286.420013,283.890015,285.459991,266.306702,2816300,1443
11/21/19,285.519989,285.640015,284.170013,285.019989,265.89621,2307200,1444
11/22/19,285.75,285.859985,284.600006,285.649994,266.483978,1266500,1445
11/25/19,286.600006,287.839996,286.570007,287.820007,268.508392,2040300,1446
11/26/19,287.910004,288.679993,287.570007,288.399994,269.049377,1795700,1447
11/27/19,289.059998,289.779999,288.76001,289.76001,270.318207,1631500,1448
11/29/19,289.25,289.480011,288.480011,288.649994,269.282623,1988500,1449
12/2/19,289.029999,289.029999,285.839996,286.299988,267.090363,4416100,1450
12/3/19,283.519989,284.429993,282.100006,284.290009,265.215271,3236000,1451
12/4/19,285.410004,286.700012,285.070007,286.109985,266.913147,3188800,1452
12/5/19,286.829987,286.829987,285.290009,286.640015,267.407593,1597200,1453
12/6/19,288.579987,289.649994,288.549988,289.190002,269.786469,1609400,1454
12/9/19,288.869995,289.519989,288.269989,288.309998,268.965546,1478900,1455
12/10/19,288.309998,288.940002,287.350006,288.040009,268.713593,1822700,1456
12/11/19,288.450012,289.079987,288.079987,288.790009,269.41333,1835400,1457
12/12/19,288.850006,292.100006,288.609985,291.329987,271.782867,3276600,1458
12/13/19,291.089996,292.76001,290.299988,291.440002,271.885498,3519600,1459
12/16/19,293.26001,294.109985,293.220001,293.5,273.807251,3141900,1460
12/17/19,293.98999,294.190002,293.5,293.559998,273.86322,3658200,1461
12/18/19,294.019989,294.220001,293.570007,293.579987,273.881836,3294400,1462
12/19/19,293.779999,294.880005,293.75,294.799988,275.019989,2331600,1463
12/20/19,295.890015,296.76001,295.779999,296.299988,276.419342,4985600,1464
12/23/19,295.48999,295.529999,294.98999,295.160004,276.690277,2325200,1465
12/24/19,295.359985,295.399994,294.850006,295.160004,276.690277,1305900,1466
12/26/19,295.559998,296.690002,295.519989,296.670013,278.105835,2390300,1467
12/27/19,297.51001,297.51001,296.149994,296.670013,278.105835,2225400,1468
12/30/19,296.75,296.839996,294.51001,295.040009,276.57782,2345400,1469
12/31/19,294.529999,295.98999,294.170013,295.799988,277.290253,2512700,1470
1/2/20,297.290009,298.450012,296.339996,298.420013,279.746277,3142400,1471
1/3/20,295.220001,297.359985,295.040009,296.23999,277.702667,3247900,1472
1/6/20,294.420013,297.420013,294.350006,297.350006,278.743286,2777100,1473
1/7/20,296.820007,297.269989,296.059998,296.529999,277.974579,2251800,1474
1/8/20,296.709991,299.309998,296.470001,298.059998,279.408905,3719500,1475
1/9/20,299.730011,300.190002,299.089996,300.119995,281.339966,2168500,1476
1/10/20,300.73999,300.859985,298.790009,299.26001,280.533722,3666800,1477
1/13/20,299.910004,301.320007,299.480011,301.23999,282.389771,2728000,1478
1/14/20,300.890015,301.910004,300.320007,300.839996,282.014862,2620100,1479
1/15/20,300.809998,302.299988,300.690002,301.51001,282.642914,2822300,1480
1/16/20,302.940002,304.040009,302.709991,304.029999,285.00531,2582600,1481
1/17/20,304.769989,305.200012,304.200012,305.059998,285.970734,2218000,1482
1/21/20,304.079987,305.220001,304,304.429993,285.380249,2757900,1483
1/22/20,305.309998,305.920013,304.320007,304.51001,285.455322,2765300,1484
1/23/20,303.839996,304.970001,302.660004,304.809998,285.73642,2673100,1485
1/24/20,305.420013,305.519989,300.809998,302.029999,283.130402,3448200,1486
1/27/20,296.839996,298.730011,296.450012,297.230011,278.630768,4302000,1487
1/28/20,298.700012,301.220001,298.220001,300.450012,281.649323,3562500,1488
1/29/20,301.779999,301.940002,299.920013,300.149994,281.368042,2739400,1489
1/30/20,298.040009,301.290009,297.299988,301.089996,282.249268,4432700,1490
1/31/20,300.440002,300.600006,294.720001,295.690002,277.187225,6184700,1491
2/3/20,297.119995,299.670013,297.029999,297.839996,279.202545,3205200,1492
2/4/20,301.5,303.230011,301.160004,302.429993,283.505371,2292800,1493
2/5/20,305.399994,306.079987,303.869995,305.850006,286.711426,3049900,1494
2/6/20,306.799988,307.079987,305.809998,306.890015,287.686279,1925500,1495
2/7/20,305.829987,306.589996,304.73999,305.329987,286.223907,2249000,1496
2/10/20,304.390015,307.559998,304.350006,307.519989,288.276886,2246900,1497
2/11/20,308.929993,309.690002,307.609985,308.079987,288.801819,2438800,1498
2/12/20,309.559998,310.269989,309.170013,310.059998,290.657867,2115800,1499
2/13/20,308.600006,310.720001,308.359985,309.76001,290.37674,2043400,1500
2/14/20,310.109985,310.329987,309,310.279999,290.864197,1637000,1501
2/18/20,309.23999,309.820007,308.029999,309.429993,290.067352,3000300,1502
2/19/20,310.420013,311.589996,310.119995,310.920013,291.464172,2257500,1503
2/20/20,310.350006,311.190002,306.670013,309.700012,290.320496,4617300,1504
2/21/20,308.299988,308.579987,305.619995,306.48999,287.31134,2678000,1505
2/24/20,296.959991,299.380005,295.170013,296.23999,277.702667,7097000,1506
2/25/20,297.730011,298.230011,286.359985,287.339996,269.359619,8465800,1507
2/26/20,288.609985,292.279999,285.480011,286.070007,268.169128,10233700,1508
2/27/20,280.570007,284.480011,273.359985,273.390015,256.282593,14897000,1509
2/28/20,265.320007,272.920013,262.25,271.73999,254.735748,23179600,1510
3/2/20,274,284.040009,270.48999,283.869995,266.106873,12428600,1511
3/3/20,284.339996,288.320007,273.359985,276.040009,258.766724,9805900,1512
3/4/20,281.230011,287.649994,278.700012,287.480011,269.490936,5253900,1513
3/5/20,280.299988,283.410004,275.609985,277.850006,260.463501,6220000,1514
3/6/20,269.320007,274.459991,266.600006,273.190002,256.095123,6669100,1515
3/9/20,253.889999,260.98999,251.149994,252.110001,236.334167,16425900,1516
3/10/20,260.480011,263.809998,250,263.809998,248.462997,10879100,1517
3/11/20,256.660004,257.720001,247.619995,250.729996,236.143921,11480100,1518
3/12/20,234.940002,243.679993,225.809998,226.479996,213.304672,24669300,1519
3/13/20,240.660004,247.779999,228.100006,247.639999,233.233688,19533600,1520
3/16/20,222.850006,234.770004,218.139999,218.570007,205.854813,17271500,1521
3/17/20,223.75,233.949997,216.600006,232.880005,219.332336,15115500,1522
3/18/20,216.080002,224.740005,208.309998,220.149994,207.342896,20177500,1523
3/19/20,218.429993,226,212.110001,220.339996,207.521835,12441200,1524
3/20/20,222.800003,224.559998,210.050003,210.740005,198.480301,11533200,1525
3/23/20,209.630005,210.779999,200.550003,204.270004,192.386719,14128200,1526
3/24/20,216.389999,224.300003,214.830002,223.75,210.733475,13160800,1527
3/25/20,225,235.509995,220.320007,226.619995,213.436508,11876400,1528
3/26/20,229.270004,241.440002,228.850006,240.240005,226.264175,12411100,1529
3/27/20,232.699997,239.639999,230.660004,232.860001,219.313507,11170600,1530
3/30/20,234.919998,241.100006,232.970001,240.389999,226.405457,8727800,1531
3/31/20,239.449997,241.940002,235.440002,236.820007,223.043152,10386300,1532
4/1/20,227.919998,231.050003,224.130005,226.149994,212.993835,13710100,1533
4/2/20,225.330002,232.179993,224.720001,231.440002,217.976105,6547000,1534
4/3/20,230.429993,232.710007,225.339996,228.020004,214.755051,5490200,1535
4/6/20,236.960007,245.300003,235.929993,243.529999,229.362747,7624000,1536
4/7/20,251.919998,252.800003,243.460007,243.660004,229.485214,12936600,1537
4/8/20,246.240005,253.050003,244.050003,251.929993,237.274124,6958600,1538
4/9/20,255.119995,258.390015,253.139999,255.669998,240.796539,8812600,1539
4/13/20,254.639999,254.949997,249.380005,253.190002,238.460831,7666400,1540
4/14/20,258.23999,261.630005,257.209991,260.920013,245.74118,6631100,1541
4/15/20,255.080002,256.899994,253.110001,255.240005,240.391571,4888900,1542
4/16/20,256.51001,257.299988,253.399994,256.529999,241.606506,6165700,1543
4/17/20,262.309998,264,259.5,263.609985,248.274628,6738800,1544
4/20/20,259.649994,263.100006,258.579987,258.859985,243.80098,6498700,1545
4/21/20,254.25,255.490005,250,250.949997,236.35112,6526100,1546
4/22/20,255.830002,258.230011,254.479996,256.470001,241.550049,5626800,1547
4/23/20,257.75,260.899994,256.200012,256.420013,241.50293,7665400,1548
4/24/20,258,260.700012,255.940002,260.140015,245.006561,4768200,1549
4/27/20,262.01001,264.910004,261.570007,263.899994,248.547745,3892200,1550
4/28/20,267.480011,267.790009,262.299988,262.679993,247.398773,5849500,1551
4/29/20,267.980011,271,266.910004,269.450012,253.774948,6773100,1552
4/30/20,268.079987,268.579987,265.230011,267.100006,251.561661,7386600,1553
5/1/20,262.140015,262.850006,258.73999,259.820007,244.705154,4790700,1554
5/4/20,257.920013,260.899994,256.529999,260.640015,245.477402,4128900,1555
5/5/20,263.450012,265.809998,262.600006,263.040009,247.737808,4437200,1556
5/6/20,264.709991,265.109985,261.140015,261.269989,246.07077,3021400,1557
5/7/20,264.450012,266.299988,263.899994,264.359985,248.980957,3410200,1558
5/8/20,267.529999,269.140015,266.380005,268.779999,253.14386,3201100,1559
5/11/20,266.779999,270.200012,266.429993,268.820007,253.18158,3469300,1560
5/12/20,269.980011,270.399994,263.329987,263.410004,248.086334,5159900,1561
5/13/20,262.869995,263.899994,256.359985,258.73999,243.687927,5617500,1562
5/14/20,256.329987,262,253.970001,261.859985,246.626465,7737600,1563
5/15/20,259.540009,263.109985,258.559998,263.040009,247.737808,3385900,1564
5/18/20,269.320007,272.700012,269.059998,271.079987,255.310074,6759200,1565
5/19/20,270.609985,272.25,268.339996,268.519989,252.898956,4921100,1566
5/20/20,271.920013,273.790009,271.690002,272.899994,257.02417,4896200,1567
5/21/20,272.799988,273.589996,269.950012,270.940002,255.178238,3581300,1568
5/22/20,270.76001,271.720001,269.5,271.549988,255.752731,2296400,1569
5/26/20,277.529999,277.73999,274.549988,275.040009,259.039703,4911800,1570
5/27/20,277.779999,279.049988,272.859985,279.049988,262.816406,5152400,1571
5/28/20,280.029999,282.040009,277.809998,278.5,262.298431,4630600,1572
5/29/20,278.029999,280.350006,275.359985,279.75,263.475739,7049300,1573
6/1/20,279.070007,281.48999,278.570007,280.970001,264.624786,3888200,1574
6/2/20,281.790009,283.279999,280.459991,283.279999,266.800385,4343900,1575
6/3/20,285.200012,287.929993,284.929993,287.019989,270.322754,5568100,1576
6/4/20,286,287.75,284.200012,286.290009,269.635223,3818600,1577
6/5/20,291.630005,295.380005,291.609985,293.609985,276.529419,6015500,1578
6/8/20,294.429993,297.320007,293.880005,297.170013,279.882294,5559700,1579
6/9/20,294.48999,296.390015,293.630005,295.059998,277.894989,4686400,1580
6/10/20,295.529999,296.390015,292.589996,293.220001,276.162079,5602600,1581
6/11/20,286.359985,286.920013,275.799988,276.320007,260.2453,7748200,1582
6/12/20,283.350006,284.149994,274.5,279.649994,263.381531,6232200,1583
6/15/20,273.910004,283.350006,272.769989,282.200012,265.783234,4431400,1584
6/16/20,290.049988,290.200012,282.829987,287.720001,270.981995,5295000,1585
6/17/20,288.730011,289.019989,285.880005,286.399994,269.738831,2662800,1586
6/18/20,284.970001,287.119995,284.549988,286.660004,269.983704,2756300,1587
6/19/20,290.040009,290.269989,283.670013,284.970001,268.391968,3479500,1588
6/22/20,284.350006,287.190002,283.26001,286.859985,270.172089,2518000,1589
6/23/20,289.51001,290.429993,287.76001,288.160004,271.396484,2503600,1590
6/24/20,286.079987,286.700012,278.970001,280.790009,264.455231,4532300,1591
6/25/20,280.26001,284.100006,278.220001,283.76001,267.252472,3897400,1592
6/26/20,282.720001,282.920013,276.519989,277.109985,260.989288,4479000,1593
6/29/20,276.890015,279.720001,274.720001,279.700012,264.797943,3464600,1594
6/30/20,279.290009,284.950012,279.149994,283.429993,268.329193,5215700,1595
7/1/20,284.369995,286.51001,283.950012,285.369995,270.165833,3712600,1596
7/2/20,288.76001,290.049988,286.179993,286.809998,271.529114,3661100,1597
7/6/20,290.670013,291.579987,289.899994,291.26001,275.742004,3573800,1598
7/7/20,289.670013,291.679993,287.890015,288.23999,272.882965,3420300,1599
7/8/20,289,290.549988,287.290009,290.380005,274.908905,2434200,1600
7/9/20,291.019989,291.299988,285.410004,288.899994,273.507751,3164600,1601
7/10/20,288.720001,292.01001,287.339996,291.799988,276.253265,2712400,1602
7/13/20,294.100006,296.450012,288.609985,289.160004,273.753967,3657900,1603
7/14/20,287.790009,293.320007,286.630005,293.029999,277.417664,4053100,1604
7/15/20,296.190002,296.75,293.350006,295.630005,279.879211,6601400,1605
7/16/20,293.799988,295.109985,293.149994,294.769989,279.065033,3082900,1606
7/17/20,295.720001,296.350006,293.75,295.549988,279.803528,2246000,1607
7/20/20,295.329987,298.679993,294.600006,298.01001,282.132446,2539900,1608
7/21/20,299.859985,300.350006,297.660004,298.630005,282.719421,3305500,1609
7/22/20,298.220001,300.559998,298.109985,300.329987,284.328796,4121100,1610
7/23/20,299.929993,300.619995,295.380005,296.73999,280.930054,3487100,1611
7/24/20,294.859985,295.809998,293.299988,294.820007,279.112335,2851000,1612
7/27/20,295.480011,297.119995,294.73999,296.970001,281.147827,2253300,1613
7/28/20,296.179993,297.329987,294.790009,295.130005,279.405853,3135600,1614
7/29/20,296,299.26001,295.899994,298.700012,282.785706,2370800,1615
7/30/20,295.73999,298.059998,293.670013,297.609985,281.753693,2951700,1616
7/31/20,299.450012,300.100006,295.23999,300.100006,284.111115,4460300,1617
8/3/20,301.649994,302.820007,301.130005,301.98999,285.90036,3767700,1618
8/4/20,301.220001,303.26001,301.220001,303.26001,287.102692,2129200,1619
8/5/20,304.609985,305.399994,304.309998,305.149994,288.892059,2615100,1620
8/6/20,304.579987,307.290009,304.25,307.200012,290.832825,4088200,1621
8/7/20,306.230011,307.600006,305.320007,307.359985,290.984253,3319600,1622
8/10/20,307.880005,308.5,305.920013,308.339996,291.911987,2118200,1623
8/11/20,309.519989,310.119995,305.070007,305.850006,289.554749,3571200,1624
8/12/20,308.25,310.809998,308.200012,310.040009,293.521545,2947400,1625
8/13/20,309.299988,310.779999,308.559998,309.51001,293.019745,4074200,1626
8/14/20,309.149994,310.019989,308.339996,309.51001,293.019745,2097600,1627
8/17/20,310.440002,310.869995,310.089996,310.51001,293.966431,2183400,1628
8/18/20,310.929993,311.549988,309.279999,311.160004,294.581787,2415800,1629
8/19/20,311.549988,312.279999,309.309998,309.839996,293.332123,2498300,1630
8/20/20,308.109985,311.269989,308.019989,310.820007,294.259949,2409300,1631
8/21/20,310.480011,312.100006,310.170013,311.929993,295.310699,2316200,1632
8/24/20,314.359985,315.170013,313.369995,315.100006,298.311951,2349600,1633
8/25/20,315.690002,316.26001,314.5,316.200012,299.35321,2890800,1634
8/26/20,316.75,319.630005,316.25,319.429993,302.411194,2606000,1635
8/27/20,320.220001,321.5,318.470001,320.070007,303.017059,2295900,1636
8/28/20,321.140015,322.279999,319.950012,322.149994,304.986237,3538700,1637
8/31/20,321.980011,322.829987,320.799988,321.019989,303.916412,5068000,1638
9/1/20,321.809998,324.100006,320.940002,324.019989,306.756653,3008000,1639
9/2/20,325.940002,329.670013,324.779999,328.73999,311.225189,5273100,1640
9/3/20,327.01001,327.51001,314.809998,317.359985,300.451477,6892000,1641
9/4/20,317.769989,319.600006,306.899994,314.820007,298.046783,5133900,1642
